module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.0.self_attn.q_proj,0,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,4.2585342326797605e-06
model.layers.0.self_attn.k_proj,0,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,7.190002429287302e-06
model.layers.2.mlp.down_proj,2,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005095014946854702
model.layers.3.mlp.up_proj,3,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-14.1120277725245,0.0005272981657065133
model.layers.3.mlp.down_proj,3,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005362424991027708
model.layers.4.mlp.up_proj,4,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-14.1120277725245,0.0005059395491148118
model.layers.4.mlp.down_proj,4,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.00048386954240135907
model.layers.5.mlp.up_proj,5,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-14.1120277725245,0.000495131235902306
model.layers.5.mlp.down_proj,5,down_proj,mlp,dense_bf16,marlin_nvfp4,-10.881419891386138,0.0005354448590800803
model.layers.8.mlp.down_proj,8,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005380538079172137
model.layers.9.mlp.down_proj,9,down_proj,mlp,dense_bf16,marlin_nvfp4,-10.881419891386138,0.000518930415505404
model.layers.10.mlp.down_proj,10,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005437634205077043
model.layers.11.mlp.down_proj,11,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005535332545941336
model.layers.12.mlp.up_proj,12,up_proj,mlp,marlin_nvfp4,dense_nvfp4_prefill_marlin_decode,-2.947700787255984,2.18982868988376e-05
model.layers.12.mlp.down_proj,12,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005582138088970795
model.layers.13.mlp.down_proj,13,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005597679321771799
model.layers.14.mlp.down_proj,14,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005712569468156617
model.layers.15.mlp.down_proj,15,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005650087421702758
model.layers.16.mlp.down_proj,16,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005679732133450425
model.layers.17.mlp.down_proj,17,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005730464336572727
model.layers.18.mlp.down_proj,18,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005661289364480817
model.layers.19.mlp.down_proj,19,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005555182405967623
model.layers.20.mlp.down_proj,20,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005405698640970557
model.layers.21.mlp.down_proj,21,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.000546845704967087
model.layers.22.mlp.down_proj,22,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005531010736215993
model.layers.23.mlp.down_proj,23,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0005600808858676413
model.layers.24.mlp.up_proj,24,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-14.1120277725245,0.0005727756111263481
model.layers.25.mlp.up_proj,25,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-14.1120277725245,0.0005799603041697449
model.layers.26.mlp.up_proj,26,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-14.1120277725245,0.0005547383420537107
model.layers.27.mlp.up_proj,27,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-14.1120277725245,0.0005122077610402098
