policy_id,pair_id,arm,sample_kind,selected_modules,selected_names,raw_error_sum,final_proxy_sum,raw_pair_gap,final_pair_gap
dense_nvfp4_c032_pair00_low_final,dense_nvfp4_c032_pair00,low_final,controlled_raw_matched,32,model.layers.0.self_attn.o_proj;model.layers.0.self_attn.q_proj;model.layers.1.mlp.down_proj;model.layers.1.self_attn.o_proj;model.layers.1.self_attn.q_proj;model.layers.13.mlp.down_proj;model.layers.13.self_attn.k_proj;model.layers.14.mlp.down_proj;model.layers.14.self_attn.v_proj;model.layers.15.self_attn.v_proj;model.layers.18.self_attn.v_proj;model.layers.2.self_attn.o_proj;model.layers.2.self_attn.q_proj;model.layers.20.mlp.up_proj;model.layers.20.self_attn.v_proj;model.layers.22.self_attn.k_proj;model.layers.22.self_attn.q_proj;model.layers.23.mlp.down_proj;model.layers.25.mlp.down_proj;model.layers.27.mlp.up_proj;model.layers.29.mlp.down_proj;model.layers.3.self_attn.o_proj;model.layers.30.mlp.down_proj;model.layers.30.mlp.up_proj;model.layers.30.self_attn.q_proj;model.layers.4.self_attn.o_proj;model.layers.5.mlp.down_proj;model.layers.5.self_attn.q_proj;model.layers.6.self_attn.k_proj;model.layers.7.mlp.gate_proj;model.layers.8.mlp.up_proj;model.layers.9.self_attn.v_proj,0.33604852794880524,0.02420767795187013,0.003513463090777824,0.0052284754315744635
dense_nvfp4_c032_pair00_high_final,dense_nvfp4_c032_pair00,high_final,controlled_raw_matched,32,model.layers.0.mlp.gate_proj;model.layers.0.mlp.up_proj;model.layers.1.mlp.up_proj;model.layers.1.self_attn.o_proj;model.layers.10.self_attn.k_proj;model.layers.11.self_attn.q_proj;model.layers.13.self_attn.o_proj;model.layers.15.mlp.gate_proj;model.layers.15.self_attn.o_proj;model.layers.16.self_attn.k_proj;model.layers.16.self_attn.q_proj;model.layers.19.mlp.up_proj;model.layers.20.mlp.gate_proj;model.layers.20.self_attn.o_proj;model.layers.21.mlp.up_proj;model.layers.21.self_attn.q_proj;model.layers.23.mlp.down_proj;model.layers.23.self_attn.q_proj;model.layers.26.mlp.down_proj;model.layers.27.mlp.down_proj;model.layers.28.mlp.down_proj;model.layers.28.self_attn.q_proj;model.layers.29.mlp.gate_proj;model.layers.29.self_attn.q_proj;model.layers.3.mlp.gate_proj;model.layers.30.mlp.gate_proj;model.layers.30.self_attn.q_proj;model.layers.30.self_attn.v_proj;model.layers.31.self_attn.q_proj;model.layers.5.self_attn.o_proj;model.layers.6.mlp.gate_proj;model.layers.8.self_attn.q_proj,0.33956199103958307,0.029436153383444595,0.003513463090777824,0.0052284754315744635
dense_nvfp4_c032_pair01_low_final,dense_nvfp4_c032_pair01,low_final,controlled_raw_matched,32,model.layers.1.mlp.down_proj;model.layers.10.mlp.down_proj;model.layers.10.self_attn.k_proj;model.layers.11.self_attn.k_proj;model.layers.14.self_attn.k_proj;model.layers.17.mlp.gate_proj;model.layers.18.mlp.up_proj;model.layers.18.self_attn.v_proj;model.layers.19.mlp.down_proj;model.layers.19.mlp.up_proj;model.layers.2.self_attn.k_proj;model.layers.22.mlp.down_proj;model.layers.22.mlp.up_proj;model.layers.22.self_attn.o_proj;model.layers.24.mlp.down_proj;model.layers.24.self_attn.o_proj;model.layers.24.self_attn.v_proj;model.layers.26.self_attn.v_proj;model.layers.27.mlp.down_proj;model.layers.27.self_attn.v_proj;model.layers.28.self_attn.o_proj;model.layers.29.self_attn.o_proj;model.layers.3.mlp.down_proj;model.layers.3.self_attn.o_proj;model.layers.30.mlp.up_proj;model.layers.30.self_attn.o_proj;model.layers.31.self_attn.o_proj;model.layers.4.mlp.down_proj;model.layers.5.self_attn.v_proj;model.layers.8.self_attn.k_proj;model.layers.9.self_attn.k_proj;model.layers.9.self_attn.q_proj,0.39366547103389127,0.02641890047877318,0.0030670158487413612,0.005131702102546768
dense_nvfp4_c032_pair01_high_final,dense_nvfp4_c032_pair01,high_final,controlled_raw_matched,32,model.layers.0.mlp.gate_proj;model.layers.0.self_attn.v_proj;model.layers.1.mlp.gate_proj;model.layers.1.self_attn.v_proj;model.layers.10.self_attn.o_proj;model.layers.11.self_attn.o_proj;model.layers.13.mlp.down_proj;model.layers.14.mlp.gate_proj;model.layers.14.self_attn.q_proj;model.layers.15.self_attn.q_proj;model.layers.15.self_attn.v_proj;model.layers.17.self_attn.o_proj;model.layers.17.self_attn.v_proj;model.layers.18.mlp.down_proj;model.layers.18.self_attn.v_proj;model.layers.19.mlp.gate_proj;model.layers.2.mlp.gate_proj;model.layers.2.mlp.up_proj;model.layers.2.self_attn.q_proj;model.layers.21.mlp.up_proj;model.layers.22.self_attn.k_proj;model.layers.23.mlp.gate_proj;model.layers.24.self_attn.q_proj;model.layers.25.mlp.gate_proj;model.layers.27.mlp.gate_proj;model.layers.27.self_attn.k_proj;model.layers.27.self_attn.v_proj;model.layers.30.self_attn.k_proj;model.layers.30.self_attn.v_proj;model.layers.31.self_attn.k_proj;model.layers.5.mlp.up_proj;model.layers.8.self_attn.o_proj,0.39673248688263263,0.03155060258131995,0.0030670158487413612,0.005131702102546768
dense_nvfp4_c032_pair02_low_final,dense_nvfp4_c032_pair02,low_final,controlled_raw_matched,32,model.layers.0.self_attn.q_proj;model.layers.1.mlp.down_proj;model.layers.10.self_attn.k_proj;model.layers.14.mlp.gate_proj;model.layers.15.mlp.down_proj;model.layers.15.self_attn.k_proj;model.layers.17.self_attn.k_proj;model.layers.17.self_attn.q_proj;model.layers.19.self_attn.o_proj;model.layers.19.self_attn.q_proj;model.layers.19.self_attn.v_proj;model.layers.2.mlp.down_proj;model.layers.2.self_attn.q_proj;model.layers.20.mlp.down_proj;model.layers.21.mlp.up_proj;model.layers.22.mlp.down_proj;model.layers.24.mlp.down_proj;model.layers.24.self_attn.o_proj;model.layers.24.self_attn.q_proj;model.layers.25.mlp.up_proj;model.layers.26.self_attn.q_proj;model.layers.26.self_attn.v_proj;model.layers.29.mlp.up_proj;model.layers.3.self_attn.k_proj;model.layers.3.self_attn.q_proj;model.layers.31.mlp.gate_proj;model.layers.5.self_attn.k_proj;model.layers.5.self_attn.o_proj;model.layers.5.self_attn.q_proj;model.layers.8.mlp.gate_proj;model.layers.8.mlp.up_proj;model.layers.8.self_attn.o_proj,0.31805661649734385,0.024020547691422495,0.004301186390964329,0.004883123568917021
dense_nvfp4_c032_pair02_high_final,dense_nvfp4_c032_pair02,high_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.mlp.gate_proj;model.layers.0.mlp.up_proj;model.layers.0.self_attn.v_proj;model.layers.1.self_attn.q_proj;model.layers.11.mlp.down_proj;model.layers.11.self_attn.k_proj;model.layers.12.self_attn.o_proj;model.layers.13.mlp.down_proj;model.layers.14.self_attn.k_proj;model.layers.14.self_attn.q_proj;model.layers.17.self_attn.k_proj;model.layers.18.mlp.gate_proj;model.layers.2.self_attn.v_proj;model.layers.20.mlp.gate_proj;model.layers.21.self_attn.q_proj;model.layers.22.self_attn.k_proj;model.layers.22.self_attn.o_proj;model.layers.28.mlp.gate_proj;model.layers.28.self_attn.v_proj;model.layers.29.mlp.down_proj;model.layers.29.self_attn.q_proj;model.layers.3.self_attn.o_proj;model.layers.3.self_attn.v_proj;model.layers.30.self_attn.k_proj;model.layers.31.mlp.gate_proj;model.layers.31.self_attn.k_proj;model.layers.31.self_attn.q_proj;model.layers.31.self_attn.v_proj;model.layers.4.mlp.gate_proj;model.layers.8.self_attn.o_proj;model.layers.9.self_attn.q_proj,0.3223578028883082,0.028903671260339516,0.004301186390964329,0.004883123568917021
dense_nvfp4_c032_pair03_low_final,dense_nvfp4_c032_pair03,low_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.self_attn.k_proj;model.layers.0.self_attn.o_proj;model.layers.1.mlp.down_proj;model.layers.1.self_attn.q_proj;model.layers.10.mlp.gate_proj;model.layers.12.mlp.gate_proj;model.layers.12.self_attn.q_proj;model.layers.14.self_attn.v_proj;model.layers.15.mlp.up_proj;model.layers.16.self_attn.v_proj;model.layers.18.self_attn.o_proj;model.layers.2.self_attn.k_proj;model.layers.20.self_attn.q_proj;model.layers.22.mlp.down_proj;model.layers.22.self_attn.k_proj;model.layers.25.self_attn.v_proj;model.layers.26.mlp.up_proj;model.layers.26.self_attn.v_proj;model.layers.27.mlp.gate_proj;model.layers.27.self_attn.k_proj;model.layers.27.self_attn.v_proj;model.layers.28.mlp.up_proj;model.layers.28.self_attn.o_proj;model.layers.29.self_attn.o_proj;model.layers.29.self_attn.q_proj;model.layers.3.mlp.down_proj;model.layers.30.self_attn.v_proj;model.layers.4.self_attn.k_proj;model.layers.5.mlp.down_proj;model.layers.7.mlp.up_proj;model.layers.7.self_attn.k_proj,0.3402005158951538,0.02471066454345008,0.0026697406565500126,0.004861519670053691
dense_nvfp4_c032_pair03_high_final,dense_nvfp4_c032_pair03,high_final,controlled_raw_matched,32,model.layers.0.mlp.up_proj;model.layers.1.mlp.gate_proj;model.layers.1.self_attn.v_proj;model.layers.10.mlp.gate_proj;model.layers.13.mlp.gate_proj;model.layers.13.self_attn.o_proj;model.layers.14.mlp.down_proj;model.layers.17.self_attn.q_proj;model.layers.18.mlp.gate_proj;model.layers.18.self_attn.k_proj;model.layers.19.mlp.down_proj;model.layers.2.mlp.up_proj;model.layers.2.self_attn.v_proj;model.layers.20.self_attn.o_proj;model.layers.20.self_attn.q_proj;model.layers.21.self_attn.k_proj;model.layers.22.mlp.gate_proj;model.layers.22.self_attn.k_proj;model.layers.23.mlp.gate_proj;model.layers.23.self_attn.k_proj;model.layers.24.self_attn.o_proj;model.layers.25.self_attn.k_proj;model.layers.26.mlp.up_proj;model.layers.27.self_attn.o_proj;model.layers.28.self_attn.k_proj;model.layers.3.mlp.down_proj;model.layers.3.mlp.gate_proj;model.layers.30.self_attn.q_proj;model.layers.31.mlp.gate_proj;model.layers.31.self_attn.v_proj;model.layers.4.mlp.gate_proj;model.layers.6.mlp.gate_proj,0.34287025655170383,0.02957218421350377,0.0026697406565500126,0.004861519670053691
dense_nvfp4_c032_pair04_low_final,dense_nvfp4_c032_pair04,low_final,controlled_raw_matched,32,model.layers.0.self_attn.k_proj;model.layers.1.self_attn.k_proj;model.layers.1.self_attn.q_proj;model.layers.11.self_attn.k_proj;model.layers.12.mlp.up_proj;model.layers.12.self_attn.v_proj;model.layers.13.mlp.gate_proj;model.layers.14.self_attn.k_proj;model.layers.17.mlp.down_proj;model.layers.18.mlp.down_proj;model.layers.20.mlp.gate_proj;model.layers.20.self_attn.v_proj;model.layers.22.self_attn.v_proj;model.layers.24.mlp.up_proj;model.layers.25.mlp.up_proj;model.layers.25.self_attn.o_proj;model.layers.26.mlp.up_proj;model.layers.26.self_attn.o_proj;model.layers.28.mlp.down_proj;model.layers.28.self_attn.o_proj;model.layers.29.mlp.gate_proj;model.layers.3.mlp.down_proj;model.layers.3.mlp.up_proj;model.layers.3.self_attn.o_proj;model.layers.30.mlp.down_proj;model.layers.30.mlp.up_proj;model.layers.31.mlp.up_proj;model.layers.6.mlp.gate_proj;model.layers.6.self_attn.v_proj;model.layers.8.self_attn.k_proj;model.layers.8.self_attn.q_proj;model.layers.9.self_attn.v_proj,0.3620580930851549,0.02510769373869538,0.004343700931928762,0.004729589061414179
dense_nvfp4_c032_pair04_high_final,dense_nvfp4_c032_pair04,high_final,controlled_raw_matched,32,model.layers.0.mlp.up_proj;model.layers.0.self_attn.v_proj;model.layers.1.self_attn.v_proj;model.layers.10.mlp.up_proj;model.layers.12.mlp.gate_proj;model.layers.12.self_attn.k_proj;model.layers.14.mlp.down_proj;model.layers.14.self_attn.q_proj;model.layers.15.self_attn.o_proj;model.layers.15.self_attn.q_proj;model.layers.16.mlp.down_proj;model.layers.17.self_attn.v_proj;model.layers.18.mlp.down_proj;model.layers.19.mlp.gate_proj;model.layers.2.mlp.down_proj;model.layers.2.self_attn.o_proj;model.layers.2.self_attn.v_proj;model.layers.25.self_attn.q_proj;model.layers.26.mlp.gate_proj;model.layers.26.self_attn.k_proj;model.layers.27.self_attn.v_proj;model.layers.28.self_attn.k_proj;model.layers.28.self_attn.q_proj;model.layers.28.self_attn.v_proj;model.layers.3.mlp.up_proj;model.layers.31.mlp.gate_proj;model.layers.31.self_attn.q_proj;model.layers.31.self_attn.v_proj;model.layers.4.self_attn.k_proj;model.layers.5.mlp.down_proj;model.layers.5.self_attn.k_proj;model.layers.9.mlp.gate_proj,0.36640179401708367,0.029837282800109558,0.004343700931928762,0.004729589061414179
dense_nvfp4_c032_pair05_low_final,dense_nvfp4_c032_pair05,low_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.mlp.up_proj;model.layers.0.self_attn.q_proj;model.layers.1.self_attn.k_proj;model.layers.11.self_attn.k_proj;model.layers.14.mlp.down_proj;model.layers.14.self_attn.k_proj;model.layers.15.mlp.gate_proj;model.layers.16.self_attn.v_proj;model.layers.18.self_attn.o_proj;model.layers.19.self_attn.o_proj;model.layers.19.self_attn.v_proj;model.layers.2.self_attn.k_proj;model.layers.2.self_attn.q_proj;model.layers.20.mlp.up_proj;model.layers.21.mlp.up_proj;model.layers.22.mlp.down_proj;model.layers.24.mlp.down_proj;model.layers.24.mlp.up_proj;model.layers.25.mlp.down_proj;model.layers.25.self_attn.o_proj;model.layers.26.self_attn.o_proj;model.layers.26.self_attn.v_proj;model.layers.27.mlp.up_proj;model.layers.28.self_attn.o_proj;model.layers.29.mlp.gate_proj;model.layers.3.self_attn.v_proj;model.layers.30.mlp.gate_proj;model.layers.31.mlp.up_proj;model.layers.5.mlp.down_proj;model.layers.5.self_attn.k_proj;model.layers.7.self_attn.v_proj,0.38244166383481604,0.02603560154601281,0.002360528202093759,0.004726952237506701
dense_nvfp4_c032_pair05_high_final,dense_nvfp4_c032_pair05,high_final,controlled_raw_matched,32,model.layers.0.mlp.gate_proj;model.layers.1.self_attn.v_proj;model.layers.11.self_attn.v_proj;model.layers.13.mlp.down_proj;model.layers.16.mlp.down_proj;model.layers.16.self_attn.o_proj;model.layers.17.self_attn.o_proj;model.layers.17.self_attn.q_proj;model.layers.18.mlp.down_proj;model.layers.18.mlp.gate_proj;model.layers.19.self_attn.q_proj;model.layers.2.mlp.down_proj;model.layers.2.mlp.gate_proj;model.layers.2.mlp.up_proj;model.layers.21.self_attn.q_proj;model.layers.23.self_attn.k_proj;model.layers.25.self_attn.k_proj;model.layers.26.mlp.gate_proj;model.layers.26.mlp.up_proj;model.layers.26.self_attn.k_proj;model.layers.26.self_attn.q_proj;model.layers.27.mlp.gate_proj;model.layers.27.self_attn.v_proj;model.layers.28.self_attn.o_proj;model.layers.30.self_attn.k_proj;model.layers.31.mlp.gate_proj;model.layers.4.mlp.down_proj;model.layers.5.mlp.down_proj;model.layers.5.mlp.gate_proj;model.layers.7.mlp.up_proj;model.layers.7.self_attn.o_proj;model.layers.8.mlp.up_proj,0.3848021920369098,0.03076255378351951,0.002360528202093759,0.004726952237506701
dense_nvfp4_c032_pair06_low_final,dense_nvfp4_c032_pair06,low_final,controlled_raw_matched,32,model.layers.0.self_attn.k_proj;model.layers.0.self_attn.q_proj;model.layers.0.self_attn.v_proj;model.layers.1.mlp.down_proj;model.layers.1.self_attn.q_proj;model.layers.10.mlp.down_proj;model.layers.10.self_attn.v_proj;model.layers.11.self_attn.o_proj;model.layers.11.self_attn.v_proj;model.layers.12.mlp.gate_proj;model.layers.13.self_attn.o_proj;model.layers.17.self_attn.k_proj;model.layers.18.mlp.down_proj;model.layers.18.mlp.up_proj;model.layers.2.self_attn.q_proj;model.layers.20.self_attn.v_proj;model.layers.21.self_attn.v_proj;model.layers.22.self_attn.q_proj;model.layers.23.mlp.down_proj;model.layers.25.mlp.gate_proj;model.layers.25.mlp.up_proj;model.layers.27.self_attn.o_proj;model.layers.28.mlp.up_proj;model.layers.28.self_attn.o_proj;model.layers.28.self_attn.q_proj;model.layers.3.mlp.up_proj;model.layers.3.self_attn.q_proj;model.layers.30.mlp.down_proj;model.layers.4.self_attn.k_proj;model.layers.6.self_attn.k_proj;model.layers.6.self_attn.o_proj;model.layers.9.self_attn.k_proj,0.3457927777413611,0.024903924343180225,0.0043020644613622205,0.004717730128223116
dense_nvfp4_c032_pair06_high_final,dense_nvfp4_c032_pair06,high_final,controlled_raw_matched,32,model.layers.0.mlp.up_proj;model.layers.0.self_attn.v_proj;model.layers.1.mlp.up_proj;model.layers.10.mlp.down_proj;model.layers.10.self_attn.k_proj;model.layers.12.mlp.down_proj;model.layers.13.mlp.up_proj;model.layers.17.mlp.gate_proj;model.layers.17.self_attn.q_proj;model.layers.18.self_attn.o_proj;model.layers.2.self_attn.k_proj;model.layers.20.self_attn.v_proj;model.layers.22.mlp.down_proj;model.layers.23.self_attn.k_proj;model.layers.23.self_attn.q_proj;model.layers.24.self_attn.q_proj;model.layers.26.mlp.gate_proj;model.layers.26.self_attn.k_proj;model.layers.27.mlp.gate_proj;model.layers.28.mlp.down_proj;model.layers.28.self_attn.k_proj;model.layers.28.self_attn.q_proj;model.layers.3.mlp.gate_proj;model.layers.30.mlp.gate_proj;model.layers.31.self_attn.q_proj;model.layers.31.self_attn.v_proj;model.layers.6.mlp.gate_proj;model.layers.6.self_attn.o_proj;model.layers.7.mlp.up_proj;model.layers.7.self_attn.k_proj;model.layers.8.self_attn.o_proj;model.layers.9.self_attn.v_proj,0.3500948422027233,0.02962165447140334,0.0043020644613622205,0.004717730128223116
dense_nvfp4_c032_pair07_low_final,dense_nvfp4_c032_pair07,low_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.self_attn.k_proj;model.layers.1.mlp.down_proj;model.layers.10.mlp.down_proj;model.layers.10.self_attn.v_proj;model.layers.11.self_attn.k_proj;model.layers.14.self_attn.q_proj;model.layers.15.mlp.up_proj;model.layers.16.mlp.gate_proj;model.layers.16.mlp.up_proj;model.layers.17.self_attn.q_proj;model.layers.17.self_attn.v_proj;model.layers.18.self_attn.k_proj;model.layers.19.mlp.down_proj;model.layers.19.mlp.gate_proj;model.layers.20.self_attn.k_proj;model.layers.21.mlp.gate_proj;model.layers.21.self_attn.v_proj;model.layers.22.self_attn.q_proj;model.layers.23.mlp.down_proj;model.layers.23.self_attn.v_proj;model.layers.24.self_attn.o_proj;model.layers.24.self_attn.v_proj;model.layers.25.self_attn.v_proj;model.layers.26.mlp.down_proj;model.layers.26.self_attn.o_proj;model.layers.27.self_attn.v_proj;model.layers.29.self_attn.k_proj;model.layers.30.mlp.down_proj;model.layers.4.self_attn.q_proj;model.layers.9.mlp.down_proj;model.layers.9.self_attn.o_proj,0.3695146401958983,0.025419484200116173,0.0022499019365421202,0.004703250549459151
dense_nvfp4_c032_pair07_high_final,dense_nvfp4_c032_pair07,high_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.self_attn.v_proj;model.layers.1.mlp.up_proj;model.layers.1.self_attn.v_proj;model.layers.11.self_attn.q_proj;model.layers.12.mlp.down_proj;model.layers.12.self_attn.o_proj;model.layers.14.self_attn.q_proj;model.layers.15.mlp.gate_proj;model.layers.17.mlp.up_proj;model.layers.17.self_attn.v_proj;model.layers.18.mlp.up_proj;model.layers.19.mlp.gate_proj;model.layers.19.mlp.up_proj;model.layers.19.self_attn.k_proj;model.layers.19.self_attn.q_proj;model.layers.20.self_attn.v_proj;model.layers.22.self_attn.q_proj;model.layers.23.self_attn.k_proj;model.layers.25.self_attn.q_proj;model.layers.26.self_attn.q_proj;model.layers.27.self_attn.k_proj;model.layers.28.mlp.gate_proj;model.layers.29.mlp.down_proj;model.layers.29.mlp.gate_proj;model.layers.29.self_attn.k_proj;model.layers.3.mlp.gate_proj;model.layers.3.self_attn.v_proj;model.layers.30.self_attn.v_proj;model.layers.5.mlp.up_proj;model.layers.7.mlp.up_proj;model.layers.8.self_attn.o_proj,0.3717645421324404,0.030122734749575324,0.0022499019365421202,0.004703250549459151
