policy_id,pair_id,arm,sample_kind,selected_modules,selected_names,raw_error_sum,final_proxy_sum,raw_pair_gap,final_pair_gap
sparse_bf16_c032_pair00_low_final,sparse_bf16_c032_pair00,low_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.self_attn.o_proj;model.layers.1.mlp.down_proj;model.layers.1.self_attn.k_proj;model.layers.1.self_attn.q_proj;model.layers.10.mlp.down_proj;model.layers.10.mlp.up_proj;model.layers.10.self_attn.v_proj;model.layers.11.mlp.gate_proj;model.layers.11.mlp.up_proj;model.layers.12.self_attn.k_proj;model.layers.12.self_attn.v_proj;model.layers.15.self_attn.k_proj;model.layers.16.mlp.down_proj;model.layers.17.mlp.gate_proj;model.layers.17.mlp.up_proj;model.layers.18.self_attn.k_proj;model.layers.19.mlp.gate_proj;model.layers.19.mlp.up_proj;model.layers.20.mlp.down_proj;model.layers.21.mlp.down_proj;model.layers.23.mlp.gate_proj;model.layers.27.mlp.gate_proj;model.layers.27.mlp.up_proj;model.layers.29.mlp.gate_proj;model.layers.29.self_attn.v_proj;model.layers.31.mlp.down_proj;model.layers.4.self_attn.k_proj;model.layers.4.self_attn.q_proj;model.layers.8.mlp.up_proj;model.layers.8.self_attn.o_proj;model.layers.8.self_attn.v_proj,1.375145323058847,0.04890945055560802,0.01670069499826443,0.014274035105502007
sparse_bf16_c032_pair00_high_final,sparse_bf16_c032_pair00,high_final,controlled_raw_matched,32,model.layers.0.mlp.gate_proj;model.layers.0.mlp.up_proj;model.layers.1.mlp.gate_proj;model.layers.11.self_attn.q_proj;model.layers.11.self_attn.v_proj;model.layers.12.mlp.down_proj;model.layers.12.mlp.up_proj;model.layers.13.self_attn.k_proj;model.layers.14.mlp.down_proj;model.layers.15.mlp.gate_proj;model.layers.16.self_attn.q_proj;model.layers.17.self_attn.k_proj;model.layers.19.self_attn.k_proj;model.layers.2.mlp.down_proj;model.layers.20.self_attn.o_proj;model.layers.22.self_attn.o_proj;model.layers.23.self_attn.q_proj;model.layers.26.mlp.down_proj;model.layers.27.self_attn.k_proj;model.layers.28.mlp.down_proj;model.layers.28.mlp.gate_proj;model.layers.30.self_attn.k_proj;model.layers.31.self_attn.q_proj;model.layers.6.self_attn.o_proj;model.layers.6.self_attn.q_proj;model.layers.7.mlp.up_proj;model.layers.7.self_attn.o_proj;model.layers.7.self_attn.q_proj;model.layers.8.self_attn.o_proj;model.layers.9.mlp.up_proj;model.layers.9.self_attn.k_proj;model.layers.9.self_attn.o_proj,1.3918460180571115,0.06318348566111003,0.01670069499826443,0.014274035105502007
sparse_bf16_c032_pair01_low_final,sparse_bf16_c032_pair01,low_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.self_attn.k_proj;model.layers.0.self_attn.q_proj;model.layers.1.mlp.down_proj;model.layers.1.self_attn.k_proj;model.layers.1.self_attn.v_proj;model.layers.16.self_attn.v_proj;model.layers.17.mlp.gate_proj;model.layers.2.self_attn.q_proj;model.layers.21.mlp.gate_proj;model.layers.21.self_attn.k_proj;model.layers.22.mlp.up_proj;model.layers.22.self_attn.o_proj;model.layers.22.self_attn.v_proj;model.layers.24.mlp.gate_proj;model.layers.24.self_attn.q_proj;model.layers.25.mlp.up_proj;model.layers.26.mlp.down_proj;model.layers.27.mlp.up_proj;model.layers.27.self_attn.o_proj;model.layers.27.self_attn.v_proj;model.layers.29.mlp.down_proj;model.layers.29.self_attn.v_proj;model.layers.3.self_attn.o_proj;model.layers.31.self_attn.o_proj;model.layers.4.mlp.gate_proj;model.layers.5.mlp.down_proj;model.layers.5.self_attn.q_proj;model.layers.6.mlp.gate_proj;model.layers.7.mlp.down_proj;model.layers.9.self_attn.k_proj;model.layers.9.self_attn.q_proj,1.4005084245890655,0.04975699569961054,0.019977676212417084,0.01410111088787435
sparse_bf16_c032_pair01_high_final,sparse_bf16_c032_pair01,high_final,controlled_raw_matched,32,model.layers.0.mlp.gate_proj;model.layers.0.mlp.up_proj;model.layers.1.mlp.gate_proj;model.layers.10.mlp.gate_proj;model.layers.11.self_attn.o_proj;model.layers.11.self_attn.q_proj;model.layers.12.mlp.down_proj;model.layers.13.self_attn.q_proj;model.layers.14.self_attn.k_proj;model.layers.16.mlp.up_proj;model.layers.16.self_attn.k_proj;model.layers.16.self_attn.q_proj;model.layers.18.self_attn.k_proj;model.layers.2.mlp.gate_proj;model.layers.2.mlp.up_proj;model.layers.2.self_attn.q_proj;model.layers.20.self_attn.q_proj;model.layers.21.mlp.gate_proj;model.layers.22.mlp.down_proj;model.layers.24.self_attn.k_proj;model.layers.25.self_attn.q_proj;model.layers.26.mlp.down_proj;model.layers.26.self_attn.v_proj;model.layers.27.mlp.up_proj;model.layers.27.self_attn.v_proj;model.layers.28.self_attn.o_proj;model.layers.30.self_attn.q_proj;model.layers.31.self_attn.k_proj;model.layers.4.mlp.up_proj;model.layers.7.self_attn.v_proj;model.layers.9.mlp.down_proj;model.layers.9.mlp.up_proj,1.4204861008014826,0.06385810658748489,0.019977676212417084,0.01410111088787435
sparse_bf16_c032_pair02_low_final,sparse_bf16_c032_pair02,low_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.self_attn.q_proj;model.layers.1.self_attn.q_proj;model.layers.10.self_attn.q_proj;model.layers.11.mlp.down_proj;model.layers.11.self_attn.k_proj;model.layers.12.self_attn.k_proj;model.layers.13.mlp.down_proj;model.layers.15.self_attn.v_proj;model.layers.18.self_attn.q_proj;model.layers.19.self_attn.o_proj;model.layers.2.self_attn.k_proj;model.layers.2.self_attn.q_proj;model.layers.21.self_attn.o_proj;model.layers.22.mlp.gate_proj;model.layers.23.mlp.down_proj;model.layers.24.mlp.down_proj;model.layers.24.mlp.up_proj;model.layers.24.self_attn.q_proj;model.layers.24.self_attn.v_proj;model.layers.25.self_attn.v_proj;model.layers.26.mlp.up_proj;model.layers.27.self_attn.k_proj;model.layers.28.mlp.gate_proj;model.layers.28.mlp.up_proj;model.layers.3.self_attn.q_proj;model.layers.30.mlp.down_proj;model.layers.30.self_attn.o_proj;model.layers.5.self_attn.k_proj;model.layers.5.self_attn.v_proj;model.layers.6.self_attn.v_proj;model.layers.7.mlp.up_proj,1.4359621702843726,0.0506127374663282,0.018799916488484225,0.013933645636422867
sparse_bf16_c032_pair02_high_final,sparse_bf16_c032_pair02,high_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.mlp.gate_proj;model.layers.1.mlp.gate_proj;model.layers.1.mlp.up_proj;model.layers.10.mlp.gate_proj;model.layers.10.mlp.up_proj;model.layers.13.self_attn.k_proj;model.layers.14.self_attn.k_proj;model.layers.16.mlp.up_proj;model.layers.16.self_attn.k_proj;model.layers.17.self_attn.o_proj;model.layers.19.mlp.down_proj;model.layers.19.mlp.gate_proj;model.layers.21.mlp.down_proj;model.layers.21.self_attn.k_proj;model.layers.23.self_attn.k_proj;model.layers.23.self_attn.q_proj;model.layers.24.mlp.down_proj;model.layers.24.mlp.up_proj;model.layers.24.self_attn.q_proj;model.layers.26.mlp.gate_proj;model.layers.26.self_attn.k_proj;model.layers.28.self_attn.o_proj;model.layers.29.mlp.down_proj;model.layers.3.mlp.down_proj;model.layers.30.self_attn.q_proj;model.layers.31.self_attn.k_proj;model.layers.31.self_attn.v_proj;model.layers.5.mlp.down_proj;model.layers.7.self_attn.k_proj;model.layers.8.mlp.down_proj;model.layers.8.self_attn.o_proj,1.4547620867728568,0.06454638310275107,0.018799916488484225,0.013933645636422867
sparse_bf16_c032_pair03_low_final,sparse_bf16_c032_pair03,low_final,controlled_raw_matched,32,model.layers.0.self_attn.o_proj;model.layers.0.self_attn.q_proj;model.layers.0.self_attn.v_proj;model.layers.1.self_attn.k_proj;model.layers.1.self_attn.v_proj;model.layers.11.mlp.up_proj;model.layers.11.self_attn.k_proj;model.layers.13.mlp.down_proj;model.layers.13.mlp.gate_proj;model.layers.14.mlp.down_proj;model.layers.14.mlp.up_proj;model.layers.14.self_attn.o_proj;model.layers.15.mlp.gate_proj;model.layers.17.mlp.gate_proj;model.layers.17.self_attn.v_proj;model.layers.2.mlp.down_proj;model.layers.2.self_attn.q_proj;model.layers.24.mlp.down_proj;model.layers.24.self_attn.q_proj;model.layers.25.mlp.up_proj;model.layers.25.self_attn.o_proj;model.layers.26.self_attn.q_proj;model.layers.29.mlp.down_proj;model.layers.29.self_attn.o_proj;model.layers.3.mlp.up_proj;model.layers.31.mlp.down_proj;model.layers.4.self_attn.q_proj;model.layers.6.mlp.gate_proj;model.layers.7.self_attn.q_proj;model.layers.8.mlp.up_proj;model.layers.9.self_attn.k_proj;model.layers.9.self_attn.v_proj,1.3233851642701182,0.04806843301415018,0.013949261743512853,0.013903562272839246
sparse_bf16_c032_pair03_high_final,sparse_bf16_c032_pair03,high_final,controlled_raw_matched,32,model.layers.0.mlp.down_proj;model.layers.0.mlp.up_proj;model.layers.1.self_attn.o_proj;model.layers.11.mlp.up_proj;model.layers.11.self_attn.o_proj;model.layers.13.self_attn.k_proj;model.layers.14.self_attn.k_proj;model.layers.14.self_attn.q_proj;model.layers.16.mlp.down_proj;model.layers.16.self_attn.k_proj;model.layers.17.mlp.up_proj;model.layers.18.mlp.gate_proj;model.layers.18.self_attn.o_proj;model.layers.18.self_attn.q_proj;model.layers.19.self_attn.o_proj;model.layers.2.mlp.down_proj;model.layers.21.mlp.down_proj;model.layers.23.mlp.gate_proj;model.layers.25.mlp.gate_proj;model.layers.25.self_attn.k_proj;model.layers.25.self_attn.q_proj;model.layers.27.self_attn.k_proj;model.layers.27.self_attn.v_proj;model.layers.28.self_attn.k_proj;model.layers.3.self_attn.o_proj;model.layers.31.self_attn.k_proj;model.layers.31.self_attn.v_proj;model.layers.5.self_attn.o_proj;model.layers.6.self_attn.q_proj;model.layers.7.mlp.gate_proj;model.layers.7.self_attn.v_proj;model.layers.9.self_attn.k_proj,1.337334426013631,0.06197199528698943,0.013949261743512853,0.013903562272839246
sparse_bf16_c032_pair04_low_final,sparse_bf16_c032_pair04,low_final,controlled_raw_matched,32,model.layers.0.self_attn.v_proj;model.layers.1.mlp.down_proj;model.layers.1.self_attn.k_proj;model.layers.1.self_attn.q_proj;model.layers.11.mlp.down_proj;model.layers.13.mlp.up_proj;model.layers.15.mlp.down_proj;model.layers.17.mlp.down_proj;model.layers.17.mlp.up_proj;model.layers.17.self_attn.o_proj;model.layers.17.self_attn.q_proj;model.layers.19.mlp.gate_proj;model.layers.22.self_attn.v_proj;model.layers.23.self_attn.q_proj;model.layers.25.mlp.gate_proj;model.layers.25.self_attn.v_proj;model.layers.28.mlp.down_proj;model.layers.29.mlp.down_proj;model.layers.29.mlp.gate_proj;model.layers.29.mlp.up_proj;model.layers.3.self_attn.o_proj;model.layers.3.self_attn.q_proj;model.layers.30.mlp.down_proj;model.layers.30.mlp.up_proj;model.layers.30.self_attn.v_proj;model.layers.31.self_attn.k_proj;model.layers.4.mlp.down_proj;model.layers.6.self_attn.q_proj;model.layers.7.self_attn.o_proj;model.layers.8.mlp.up_proj;model.layers.8.self_attn.v_proj;model.layers.9.self_attn.k_proj,1.4566170424691065,0.05104446130500922,0.015846327966278162,0.013792980627970026
sparse_bf16_c032_pair04_high_final,sparse_bf16_c032_pair04,high_final,controlled_raw_matched,32,model.layers.0.mlp.gate_proj;model.layers.0.mlp.up_proj;model.layers.10.self_attn.k_proj;model.layers.11.mlp.gate_proj;model.layers.12.self_attn.o_proj;model.layers.15.self_attn.o_proj;model.layers.17.self_attn.v_proj;model.layers.18.self_attn.q_proj;model.layers.19.mlp.down_proj;model.layers.19.self_attn.o_proj;model.layers.2.mlp.gate_proj;model.layers.2.self_attn.o_proj;model.layers.21.mlp.gate_proj;model.layers.21.self_attn.q_proj;model.layers.22.self_attn.k_proj;model.layers.22.self_attn.o_proj;model.layers.25.self_attn.q_proj;model.layers.26.self_attn.k_proj;model.layers.27.mlp.down_proj;model.layers.27.mlp.up_proj;model.layers.29.self_attn.q_proj;model.layers.29.self_attn.v_proj;model.layers.3.mlp.up_proj;model.layers.30.mlp.up_proj;model.layers.30.self_attn.q_proj;model.layers.31.self_attn.q_proj;model.layers.4.mlp.gate_proj;model.layers.6.self_attn.o_proj;model.layers.7.mlp.gate_proj;model.layers.8.self_attn.v_proj;model.layers.9.self_attn.o_proj;model.layers.9.self_attn.q_proj,1.4724633704353847,0.06483744193297925,0.015846327966278162,0.013792980627970026
